"","ID","Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"15",179053,123901,2.00023136986779,-1.22586347810316,-0.375478555889578,-0.75384085165612,-1.44692452160242,-0.897474954440162,-0.953235855028352,-0.112464922955843,0.165255889094939,0.73010550803775,-0.769455902658278,-0.864118986680533,-0.498785751309253,-0.237214694703612,0.655184884594354,1.47407199036147,0.0452469849853901,-1.22724581186909,0.44568994340295,0.0871869571634886,0.0853032734730608,0.0110497217821272,0.305025661461173,0.00588716998781689,-0.565097344780624,-0.445804551144816,-0.00551143190715833,-0.0258502443136805,92,"Nao"
"16",216713,140603,2.30033138028558,-1.39154549086652,-1.69532527117986,-1.54234080156897,-0.849393225471918,-0.827217092070831,-0.769619109726268,-0.282633553832213,-1.30193701735964,1.66091685799706,-1.30616046371446,-1.56595854112646,-0.837080862575792,0.015260928391256,-0.269020771775276,-0.980571978078665,0.739636930319955,0.118042073574916,-0.23529193947811,-0.462786846102772,0.189314203050234,1.01551686328227,-0.0565601494731667,0.700366751810163,0.3396598658062,0.266644864040598,-0.0322244262554066,-0.0625738636794898,37.5,"Nao"
"17",68753,53126,0.180660251441226,0.412252006022195,1.33236632265299,0.425753781378371,-0.566410485917748,-0.156240479915284,-0.242263121072954,-0.716576771601246,0.131023170525854,-0.286464927807575,0.949356531269766,0.935565861892783,-0.711228979047925,0.176633987972172,-1.19939619187504,-0.21124620526453,-0.0288487108274742,-0.0432580093475897,0.319970399091073,-0.268137655157254,0.749703541924368,-0.139929897210987,-0.178250912228943,0.592583923364981,0.782828255564862,0.43533745954132,0.135187326087734,0.2051341806144,2.99,"Nao"
"18",152096,96863,1.98802329360946,-0.396026772210208,-1.31659594540701,0.209533317676532,0.192423461822707,-0.0166364670314125,-0.271230717285977,-0.0489918403415224,2.34896173311109,-0.38961021874935,0.988015607143507,-2.03781562679168,0.475030725116453,1.85846219814681,-1.68044574394778,-0.27499580252788,0.311389127912167,0.644960482842516,0.53708035641902,-0.238652121979445,-0.047746308310898,0.246632485253308,-0.00039199261503059,0.252808828988993,0.17806367167248,0.130174339007969,-0.0751794658549043,-0.073276926641129,36.25,"Nao"
"19",151913,96485,-3.15035947715939,-2.94336064377553,0.0236274471486064,3.26123236721628,-2.13905388472603,5.99017627485196,4.64324974501353,0.628629136006055,-0.160785287063511,-1.45491680759498,0.934818412331442,-2.44739631285336,1.28247825573829,1.06559883455055,-3.10656045054658,-0.0603391210827693,0.799692420581586,-0.531615321713835,-3.55484540445962,2.62937359148712,1.08346527959532,1.2293885952798,2.94353097725386,-1.27524146181585,0.534591561090136,0.199853748107253,-0.32201945298585,0.210119617282587,1396.74,"Nao"
"20",97551,66268,1.15462750551656,-0.493640175340222,-0.0497969728095888,-0.12020556900108,-0.550747877217119,-0.688518501657485,0.0971931635356595,-0.251903456087727,-1.32423634362111,0.648608167704716,-0.136783151277011,0.316560163601173,0.772969175904959,0.289557506168834,0.823705297873139,-1.77795331227222,0.26197816949749,-0.0212418820382517,-1.04648192772464,-0.303772255461747,-0.651342793739879,-1.6179880922259,0.16366319237812,0.0484224667143838,0.0807329324501156,0.156950712171405,-0.0378179512223434,0.0296596784109823,108.9,"Nao"
"21",151218,95019,1.51590889288067,-1.06933141778175,-0.790044480007255,0.795419170109722,-0.954539049179205,-0.927599794174668,-0.158313221093982,-0.198591640846265,2.07488153718434,-0.176525330047527,1.93945764080324,-2.2882023155437,-0.157728914509772,2.12348791874213,-1.03192663295164,0.0958797391318683,0.423911422110129,0.730201248204755,-0.405156524654437,0.110478858700064,0.375373170046671,0.911604191672356,-0.129495421513564,0.555293692432329,-0.188754047659799,0.803481752067618,-0.1493994805496,-0.0398144021311517,239.96,"Nao"
"22",177952,123412,-1.14541862343402,1.00823474693253,0.494574605493556,2.69034906347936,1.74764524007475,0.381589694801322,1.07963667567192,-0.0586911298039552,-1.41260499814397,1.02569640664867,-1.93876208886292,-1.02586429858696,-0.720706339740227,0.124020173248473,-1.32213570809701,0.723642277725367,-0.85083583348529,-0.530821190510797,-1.18215635468495,-0.53260714563241,-0.212946662887587,-0.544724731403234,0.175475637332448,0.192754581998637,-0.413417102893943,-0.35944648558161,-0.185939063523137,0.23265615487684,34.78,"Nao"
"23",37568,39014,1.21959374778533,0.179855593549877,-0.45217194319669,0.107320800829925,0.676375152385672,0.234187263300374,0.324035254848358,-0.0262721926845245,-0.518039935104369,0.0288155679539855,0.83146702094466,1.17833731269689,1.08330714866343,0.454796826057488,0.296746722298796,0.230306746565543,-0.699072703529182,-0.564798033225766,0.46298338274549,0.0382402637011015,-0.351315431145763,-1.06755471413662,-0.0194145761706822,-1.13379814045928,0.35915130992559,0.216701334379035,-0.0524641370152118,-0.00849463549664191,37.9,"Nao"
"24",191070,129093,-1.20138763774072,0.822685262720111,2.70200039288312,2.85187008580465,0.943649526018183,0.323495158820973,0.14858766476544,0.274595779760458,-1.44147323418613,0.397054326018626,-1.47766207537863,-0.336740660217347,0.571949722652088,-0.476222103519559,-0.833144128230423,1.04764246168583,-0.902704472367008,0.131115576583429,-1.77937700275247,0.0459960745662385,0.281553544323153,0.685498059791194,-0.404366146961784,-0.0780414322765477,0.645370254645371,0.222964923545908,0.0310045460869885,0.0797785493307168,4.05,"Nao"
"25",116263,74205,-0.620715448858062,0.110491514812485,1.17106932398943,-2.47691112339042,-1.3334554665808,-0.93247906502057,-0.592160193375529,0.426748031866999,-2.64397596595247,0.958658531377021,0.978360391064917,-0.261003669548123,0.235217384525824,0.062874119463644,-0.889250602005705,0.00693946243490201,0.223577666389634,0.519158136656444,-0.6465743007874,-0.373589683321043,-0.0453087134615622,0.179498826045408,-0.00160057719526885,0.493834594559158,-0.340740270320479,-0.437800003775307,0.265498697793276,0.139713194529876,1,"Nao"
"26",248570,154000,0.0103367257975714,1.11426187590344,-0.0151028951763119,-0.519107952559324,1.06916875036234,-1.20944901716107,1.35982266336102,-0.597542689305519,-0.134203532631188,-0.904305663109697,-0.262601435092669,0.229978747618958,1.04134264789694,-1.31629979643798,0.46209212713722,0.00996289882936596,0.166430840141438,0.398141226004347,-0.604762004799775,-0.0252528017526189,0.2412650055815,0.982088106460377,-0.409093223514595,-0.11839115746092,0.130625746103465,-0.18008232331187,-0.218387687821695,-0.15743665914236,1.45,"Nao"
"27",231099,146612,1.74748368308299,-1.68637883534916,-4.24978873868392,-2.15605831386169,2.27033724702932,2.58604329438389,0.269296894509163,0.295370929912839,-1.00315676432888,0.617974172242655,-0.127139034262475,-0.0525821812829302,-0.0407199427221749,0.934877999121448,0.272409703945573,-2.51252141405511,0.224030558355533,0.48426051753793,-0.519031046501081,0.0204275177687856,0.0519960172575673,0.0829986459239548,-0.291364877721849,0.815926890473779,0.403606183133299,1.26025847297956,-0.171673552555422,-0.0563720772067465,283,"Nao"
"28",139349,83108,1.13427795771466,-0.046948725413199,1.11810238114671,1.20303571240196,-0.565840205253742,0.490723654723311,-0.603913522568672,0.218388930339176,0.821163440730281,-0.263370402986213,-0.787681477092384,0.769310681342432,0.679566179666086,-0.472739598046433,0.39051795243243,-0.137833065500385,-0.134865635260109,-0.467957186531077,-0.438519476800102,-0.114210818590074,-0.0511321510780139,0.123858675607814,-0.0269288532533097,-0.259194640785793,0.410320842664616,-0.359325988596782,0.0923077542235831,0.0326838486857387,9.99,"Nao"
"29",66766,52212,-1.83592745804897,-2.07274491775003,2.63940618820527,-1.17108195875025,0.0691067102688381,-1.14302846917522,-0.649919368382637,-0.0053636810073148,-0.490592541480856,-0.0495957727510506,-0.799088617302319,-1.09573533865054,-0.382840537396103,-0.884481560244445,-0.0692604371116013,1.27003572591788,0.03841773662871,-0.789725258019989,-0.04803849878946,0.849425450697391,0.513180224844318,0.888105194605913,0.207916548763894,0.38263946761806,0.553825369101822,-0.161074378011725,-0.20825200786061,-0.116669806881912,160,"Nao"
"30",231516,146791,1.95484911445553,-0.190303450692203,-0.794951408308691,0.582106691118864,-0.231844830637084,-0.805804734266942,0.0112423292734125,-0.290618520803179,0.55927111667863,0.0276448702410921,-0.620880607718128,1.07589316360361,1.44511604288544,-0.14417474255419,0.160029299672913,-0.021664789333069,-0.465546217442593,-0.627251030361231,-0.203066875958736,-0.0629523475284117,0.00369517235820616,0.166465729894683,0.172064508317073,-0.0233787470897644,-0.173606067134215,0.225358995527947,-0.0340871611143288,-0.0452625949809389,41.9,"Nao"
"31",194786,130755,-6.10935484317575,5.75032610311846,-3.19740026983305,-2.8857610952441,0.46367591857578,-1.58123039490407,2.13066909979552,-0.766061653811133,5.18785503098544,9.12168744284135,1.55002636586016,0.542296361881795,-0.0211086437810718,-2.01799300470795,-0.345626826233357,-1.38121671886773,-1.47514503946218,-0.389715382015523,-0.500446601398452,3.71925870722373,-0.868253679263665,0.680010965760441,-0.2074223497918,-0.382603204048212,0.855965493029318,-0.100702109877644,0.80210998675961,-0.862507572818144,0.92,"Nao"
"32",183571,125858,0.434373699037864,0.438171060917103,-0.416846585424431,-0.15944089487109,0.244996116169517,-0.281933774538018,0.141734159815367,-0.105855453214744,-1.8246934186924,0.567249810707157,1.18175666186979,-0.960275492028501,-0.485674437897499,-0.902237241562899,0.365459300293081,-0.0112115839992924,2.08637122679076,0.287204229386561,3.39006997127977,0.407245889538356,0.649666910147852,2.01824680701442,-0.404548901561931,0.782677790643493,-0.282617540469691,0.600203000237694,0.225405275916672,0.209231686048418,6.7,"Nao"
"33",71924,54496,1.13189720928554,0.302317441087127,0.929465900892014,2.33214424486111,-0.376865879997252,0.182152466419189,-0.392795619835632,0.211166139090459,-0.549234755610753,0.867251459978469,0.645286593432469,-0.0449029391200178,-0.83020566785098,0.431658730049775,0.188824563030835,1.26904490288599,-1.07609355372904,0.815559259065375,-0.802904520524083,-0.16488402193452,0.163940465978773,0.370720413548601,-0.105023546534569,-0.0223779850110428,0.415685414059167,0.102787796736505,0.00155528073423191,0.0152777091278594,10.62,"Nao"
"34",242343,151455,1.80043095158761,-1.47865612282541,-0.963055113796233,-1.1035841056417,-0.112195735964624,1.72001321576449,-1.10704558373839,0.536591261118118,-0.127010765202522,0.610593134006756,1.15774507923041,0.592725023340188,0.184181061141888,-0.271381491589256,-0.2742229298844,0.330591541955875,0.84229125398003,-2.63128862056439,0.185549841744323,0.134147749296659,-0.0375091643312402,-0.232536403129928,0.390629427639795,-0.75682705582386,-0.704452723536492,-0.514545738954278,0.0328994936610734,-0.0421416532725603,121.8,"Nao"
"35",191428,129249,0.117962581983848,0.835104528779795,-0.14237597254938,-0.828786385487465,0.908884815922985,-0.533339598086941,0.984029459010911,-0.13721362335355,0.0367185224200156,-0.407058972804446,-1.86722726164593,-0.239078904853394,0.128609467221051,0.0625649496747629,-0.320345220605599,0.212763082480196,-0.782794945884627,-0.401706338563246,0.308403803421849,-0.0100820047746899,-0.329864417380027,-0.767974411685662,-0.0591204665268288,-1.01226245171237,-0.35286988108277,0.202977070877564,0.24555334136364,0.0867102081112895,2.69,"Nao"
"36",247465,153584,2.32378651921718,-1.26669823112192,-0.895865015663601,-1.47633718357257,-1.33415514857936,-1.07307602762793,-0.991154526557029,-0.311575095383837,-1.23680291742796,1.58565796185174,-1.04590476588301,-0.775067264242345,0.449335853058064,-0.4024943141801,-0.225866670085119,-0.618733580310141,0.501651872353349,-0.144794738560329,-0.10726182939652,-0.46334001589311,-0.178286010901431,0.0445052258766632,0.230424256457262,-0.0402240703036051,-0.154720236786654,-0.15815696134726,0.0110548932657205,-0.0535745455313829,5,"Nao"
"37",209693,137664,1.84994587152108,-2.12024581845399,-1.44693914761386,-1.21068816332961,-1.21518745970714,-0.299803286635422,-0.654850516371708,-0.243660855882654,-1.26162079082794,1.49444174527735,0.0183232804425879,0.382971502189464,0.799173616720929,-0.602324185764089,-2.621980752089,-1.23890285139253,0.741639457591965,0.100256131691151,0.655566740923356,0.0255576770542149,0.0721050027473366,0.500379973588298,-0.236641658277262,-0.259289259200571,0.229175366131738,0.103210118180924,-0.0354915602441669,-0.0396962724124929,235,"Nao"
"38",215517,140107,-0.824208383180261,-1.11319010171242,0.133140284368068,-2.48542931386697,-1.47165979244755,0.285587412857543,0.105747651402099,0.437288355762719,-2.50189024554428,0.495589425965025,0.364714756503861,-0.291214542148299,0.521333406127594,-0.0655193073883353,-1.23598655509577,-0.217852791007277,0.308495904922258,0.680700721498358,-0.144076707788393,0.173723162862422,0.217659908121767,0.391156017722002,0.664429450150231,0.656937679648581,-0.562731821091877,-0.325259602244368,-0.00953699700161585,0.121251250493694,274.65,"Nao"
"39",39570,39888,-0.803641307261965,0.564818418458254,2.58269936376852,1.5796049206064,0.00259382254525171,0.252602947350006,0.0404800949718912,0.238842837624547,-0.088081642123467,-0.541019129402448,-0.500309022354933,0.72042773167402,0.370937645531913,-0.522063127777933,-0.383700865470392,-1.45170485101003,0.945905069716244,-0.770785427190369,0.81527003409406,0.116879919132382,0.0233186900032136,0.383854956107397,-0.265948644576873,0.450394386754347,0.389629664478652,-0.0988916263268788,0.136782376925409,0.0894091060295008,0.89,"Nao"
"40",162773,115355,-0.572660946411906,0.17672825934293,1.75447043171871,-0.639921237184528,0.224345406122738,-0.415522818618912,0.572721099722347,-0.367233250518556,0.950891987472181,-0.0433597630966042,-1.23247650812088,-0.547104899697062,-0.502700190495993,-0.742870092977697,0.096700528131889,0.149448883078996,-0.793877726828375,0.25959392574422,-0.320883641458551,0.129303512073029,0.144495730020708,0.969499877995774,-0.331387463736977,-0.0525450171946833,-0.335649881360849,0.552220042035444,-0.0786921729907666,-0.214454777633842,29.99,"Nao"
"41",57375,47884,-0.490779116172214,1.36756783872345,1.43170234597525,0.73398218307621,1.06756596902606,-0.329150594947587,1.24719299260243,-0.508790412980065,-0.931861189538676,-0.268232534224853,1.72551274787451,0.464714887981706,0.839364555800309,-1.57627320690432,0.574027451251686,0.188862996646652,0.339820767982404,1.14454192235653,0.729368432516674,0.28445429370852,-0.0403081008821927,0.23755958816462,-0.567074239349974,-0.070029065218602,0.49230911805689,-0.264550703535532,-0.363112320624319,-0.357569355864261,1,"Nao"
"42",13639,24174,1.2217007665874,0.868984753269167,0.0440568914494892,2.51530765916897,0.789362020857539,-0.0219560045768463,0.453174422654553,-0.248857487990584,0.115471703531269,0.294352044306094,0.353801740514869,-2.19711516886327,2.62749724819382,1.76271593787932,-0.348369723487541,0.107571653113538,0.298304443724326,-0.631886795264467,-1.26789866703867,-0.160325031466908,-0.158645925435587,-0.148455386788097,-0.137995061293419,-0.4621169692858,0.73216253569768,0.0874320625212808,-0.0446389417197269,-0.00250791053965782,4.72,"Nao"
"43",273937,165774,1.8237380223951,0.0557643098997171,-1.94557476708288,1.3211003010344,0.603107652550469,-1.30605916227109,1.05824158241774,-0.607808546262335,-0.340384655413281,0.27452639310391,-0.568183876854333,0.789150937029584,1.08282029405269,0.608616175909564,0.120320041570256,-0.489945150493329,-0.470430706685232,-0.607143744013498,-0.477733658109057,0.0411351804528537,0.212475739137023,0.507720912480031,-0.140817128012653,-0.0453494342520448,0.461174113864555,-0.494267524913035,-0.0451314575202061,-0.0401480695232016,130.8,"Nao"
"44",109801,71544,-0.385981041839894,0.758630889508439,1.39914912277536,0.824479009521008,0.138337533054199,-0.000998517773732985,0.832128803759852,0.0681341786184155,-0.241391937192635,-0.583038574303413,-0.736991431477924,0.0677681397696649,-0.466297046298245,0.00907893083748354,-0.273866642509986,-0.791359367953201,0.289427695955122,-0.763475712768268,-0.235481216050999,-0.0647287744324339,-0.00899899331473469,0.0861090205640866,-0.0965258291793513,0.0746395667696375,0.235852082986894,-0.353056380830052,0.0489407258241218,0.0235573806135375,49.19,"Nao"
"45",190743,128968,1.80572327247966,-2.5006873685578,-0.81198960666101,-1.51576055164323,-1.41859056404408,1.06520741261251,-1.55596968000423,0.253082004634305,-0.57616431724527,1.41060575338494,-0.691799221453887,-0.220827206171778,0.404642048603703,-0.901128314141938,-1.64041244662546,-0.101738227493003,0.115200803247809,0.680678914195907,0.782888432868261,0.0966749801458166,-0.283690431788288,-0.743661588603664,0.0823973382363132,-0.381860948911602,-0.467469149494296,-0.376989080237056,0.00835505625653979,-0.00713447172866882,252.13,"Nao"
"46",124015,77147,-1.00955863661932,0.308068674280541,0.872769871256533,-0.176766311624756,1.76140601656484,4.07524841342109,-0.96680421384095,1.36166275686879,-0.0904737131023618,-0.220177515251897,-0.349212553298571,-0.256099465212558,0.272786657906143,-0.059928813006746,2.00505498346414,0.784433572266618,-0.928045208639755,1.29087186996644,0.452721845261152,0.0733381091062635,0.215842535976129,0.620063142852546,-0.00895163725353765,1.00858058056693,0.497943217124384,-0.126351071166604,-0.300894748344827,-0.325895800572106,14.39,"Nao"
"47",44390,41926,-6.75617191739598,5.79860926179443,-3.18097149285822,-2.23640095673049,-2.74716955758295,-1.26108541441647,-1.95894939943325,2.96950495478724,2.64702889977345,3.81616186278463,-1.63033811575404,1.23335070864616,1.12375068315266,0.423511942113716,0.540187499657816,1.22552163904357,-0.119154926093035,-0.23209858347902,-1.05965676205427,1.86794610867448,-0.458487714741612,-0.831746897337237,0.453443552809048,-0.485675405209661,0.998995933849298,0.846806344277151,1.12580941245197,0.5402774546427,3.69,"Nao"
"48",284531,172532,1.56007622410586,-1.1567794548974,-0.242702732335625,0.572884300075333,-0.99675097140358,0.130266190520343,-0.684314833095364,0.154756090528321,1.09329538656185,0.105791073321022,0.416540806664729,0.811044453012219,-0.0149768209155986,-0.0259461139889376,0.097388256108511,0.9707137512947,-1.03348106264671,0.742718016912982,-0.0104424115401212,0.223452483847462,0.168367588622852,0.143600244312982,0.0810421294414886,-0.394305962824012,-0.597037067855107,0.151842431097137,-0.0351059648461041,-0.0132922653679332,209.37,"Nao"
"49",278678,168357,-0.356430458159374,0.417514312072565,0.702509826890201,0.147300814620558,-0.237979390171409,0.829736145483688,-0.470743579255269,0.566082549504459,-1.22763189788677,0.235678235158177,-2.06407434052886,-0.0148930393836499,1.43850519068814,-0.222090790484628,0.274374057919583,-1.50915884161523,-0.12320338070764,2.02622267664141,-0.179160019737086,-0.38253436281243,0.0136614623735861,0.558919482157192,-0.0778500298984239,0.0196413279532076,-0.43145186751507,-0.376776568464332,0.169703610537959,0.145337804266478,32.8,"Nao"
"50",41521,40717,1.22150380305617,0.406275449114708,-0.145794186217114,1.13142640276299,0.00288168261040504,-1.18540355636604,0.586585158180738,-0.360157258212044,-0.274150936420772,0.0337076342156016,-0.3697857361897,0.189244239274363,-0.0519664284838932,0.581025419072298,0.691392329550773,-0.210943586419906,-0.308443563693762,-0.358160423414312,-0.262050450357014,-0.100228174337941,0.0197529334110883,0.0472378296582515,-0.169821112319082,0.406530037589905,0.840258852454688,-0.299341787133591,-0.0136950400240139,0.015842231826122,30.27,"Nao"
"51",215023,139908,1.9636381158348,-0.539131462637497,-0.38364699540549,0.0127764422070895,-0.565195068542197,0.120578989146036,-0.834841075403347,0.209367488202433,1.28645108475109,-0.0453120004315024,0.753271029461507,1.00311180533039,-0.235743685474209,0.0242229576927425,-0.0782273353942999,0.262880422968181,-0.648419470806742,0.58375027854088,0.0976801335435583,-0.206355920213684,0.225415616753282,0.842077946842928,0.179448325911201,0.739314494386113,-0.206507487845559,0.076702793629972,0.0102012839331478,-0.0471032495402676,1,"Nao"
"52",122943,76752,1.27598677684099,0.4088771525242,-0.289849217658562,1.0394124374458,0.148257598116175,-0.997003358357604,0.524387257922779,-0.304475950340954,-0.171281988461494,0.0561732191157262,-0.777828265621948,-0.198510103081897,-0.496350250585565,0.656420758754133,0.7711463000471,-0.084370834081084,-0.410838525397899,-0.182004432165154,-0.11817521928241,-0.152022032922539,-0.0189609122071461,-0.0522791068740764,-0.194766249998205,0.0316289559235831,0.876804125100513,-0.273712245036639,-0.0145785721511828,0.00844958999211342,14.99,"Nao"
